lr,rv,,,,,,,,,,,,,,,,,,,,,
-0.624391342,0.114376526,,,,,,,,,,,,,,,,,,,,,
-0.38419393,0.524302771,,,,,,,,,,,,,,,,,,,,,
0.76215435,0.381892241,,,,,,,,,,,,,,,,,,,,,
1.012282944,0.71011881,,,,,,,,,,,,,,,,,,,,,
-0.70885031,0.395130045,,,,,,,,,,,,,,,,,,,,,
0.003798959,0.010295007,,,,,,,,,,,,,,,,,,,,,
0.534213591,0.319624337,,,,,,,,,,,,,,,,,,,,,
-0.317911139,0.31837299,,,,,,,,,,,,,,,,,,,,,
0.396287339,0.911923204,,,,,,,,,,,,,,,,,,,,,
0.208389396,0.468489327,,,,,,,,,,,,,,,,,,,,,
0.242729983,0.425245006,,,,,,,,,,,,,,,,,,,,,
-0.139168397,0.037165671,,,,,,,,,,,,,,,,,,,,,
-0.235522545,0.232533912,,,,,,,,,,,,,,,,,,,,,
0.886440721,0.4123193,,,,,,,,,,,,,,,,,,,,,
-0.643390607,0.264031601,,,,,,,,,,,,,,,,,,,,,
0.292195951,0.490631069,,,,,,,,,,,,,,,,,,,,,
0.373629175,0.306592774,,,,,,,,,,,,,,,,,,,,,
0.127033961,0.016403918,,,,,,,,,,,,,,,,,,,,,
0.433128934,0.294820707,,,,,,,,,,,,,,,,,,,,,
-0.288544077,0.179026057,,,,,,,,,,,,,,,,,,,,,
0.227181834,0.243585607,,,,,,,,,,,,,,,,,,,,,
-0.644715075,0.253561148,,,,,,,,,,,,,,,,,,,,,
0.116000612,0.234444061,,,,,,,,,,,,,,,,,,,,,
0.197079367,0.039002518,,,,,,,,,,,,,,,,,,,,,
-0.087750421,0.261189309,,,,,,,,,,,,,,,,,,,,,
0.867577495,0.390196146,,,,,,,,,,,,,,,,,,,,,
-0.329220694,0.358168376,,,,,,,,,,,,,,,,,,,,,
-0.03344637,0.228411697,,,,,,,,,,,,,,,,,,,,,
0.18659926,0.346521427,,,,,,,,,,,,,,,,,,,,,
0.005564779,0.015142253,,,,,,,,,,,,,,,,,,,,,
-0.366079553,0.165472582,,,,,,,,,,,,,,,,,,,,,
-0.599391202,0.204119294,,,,,,,,,,,,,,,,,,,,,
0.116985895,0.208163356,,,,,,,,,,,,,,,,,,,,,
-0.319460655,0.207694779,,,,,,,,,,,,,,,,,,,,,
-0.164343204,0.163815364,,,,,,,,,,,,,,,,,,,,,
-0.197569025,0.008709506,,,,,,,,,,,,,,,,,,,,,
-0.188524569,0.120844342,,,,,,,,,,,,,,,,,,,,,
-0.193607246,0.236344271,,,,,,,,,,,,,,,,,,,,,
0.234170031,0.272036405,,,,,,,,,,,,,,,,,,,,,
0.64115439,0.220790164,,,,,,,,,,,,,,,,,,,,,
-0.561962893,0.137865443,,,,,,,,,,,,,,,,,,,,,
0.129023162,0.018418964,,,,,,,,,,,,,,,,,,,,,
-0.153528115,0.093902675,,,,,,,,,,,,,,,,,,,,,
-0.641143011,0.194274302,,,,,,,,,,,,,,,,,,,,,
0.090083689,0.453917299,,,,,,,,,,,,,,,,,,,,,
0.316072638,0.20075386,,,,,,,,,,,,,,,,,,,,,
-0.230804987,0.230865633,,,,,,,,,,,,,,,,,,,,,
-0.071051326,0.005620145,,,,,,,,,,,,,,,,,,,,,
0.300911477,0.159251322,,,,,,,,,,,,,,,,,,,,,
-0.138041907,0.235237964,,,,,,,,,,,,,,,,,,,,,
-0.315563799,0.291853492,,,,,,,,,,,,,,,,,,,,,
-0.274677142,0.129488434,,,,,,,,,,,,,,,,,,,,,
1.07255623,0.24871465,,,,,,,,,,,,,,,,,,,,,
0.003766301,0.031605897,,,,,,,,,,,,,,,,,,,,,
-0.394347574,0.1746962,,,,,,,,,,,,,,,,,,,,,
-0.091734016,0.091206603,,,,,,,,,,,,,,,,,,,,,
-0.232074709,0.122942037,,,,,,,,,,,,,,,,,,,,,
0.328535002,0.32121651,,,,,,,,,,,,,,,,,,,,,
0.878973484,0.303245882,,,,,,,,,,,,,,,,,,,,,
0.155414736,0.011796282,,,,,,,,,,,,,,,,,,,,,
-0.362697855,0.127090357,,,,,,,,,,,,,,,,,,,,,
-0.364960476,0.10385663,,,,,,,,,,,,,,,,,,,,,
1.176627437,0.430522013,,,,,,,,,,,,,,,,,,,,,
0.318932081,0.207454898,,,,,,,,,,,,,,,,,,,,,
-0.312413085,0.179296591,,,,,,,,,,,,,,,,,,,,,
0.035381421,0.004325944,,,,,,,,,,,,,,,,,,,,,
-0.048419838,0.116459106,,,,,,,,,,,,,,,,,,,,,
0.702577916,0.204558851,,,,,,,,,,,,,,,,,,,,,
-0.216650703,0.148229948,,,,,,,,,,,,,,,,,,,,,
-0.056554533,0.123114384,,,,,,,,,,,,,,,,,,,,,
0.128823599,0.128818239,,,,,,,,,,,,,,,,,,,,,
0.445430919,0.109889641,,,,,,,,,,,,,,,,,,,,,
0.144661154,0.118396543,,,,,,,,,,,,,,,,,,,,,
-0.411496636,0.147985076,,,,,,,,,,,,,,,,,,,,,
-0.536746057,0.241835798,,,,,,,,,,,,,,,,,,,,,
-0.658400215,0.184937228,,,,,,,,,,,,,,,,,,,,,
-0.327077914,0.148172523,,,,,,,,,,,,,,,,,,,,,
0.153831753,0.014495796,,,,,,,,,,,,,,,,,,,,,
0.002811793,0.108601433,,,,,,,,,,,,,,,,,,,,,
0.078698112,0.098599706,,,,,,,,,,,,,,,,,,,,,
-0.058080715,0.172827284,,,,,,,,,,,,,,,,,,,,,
-0.262721001,0.197501654,,,,,,,,,,,,,,,,,,,,,
-0.516188518,0.201053292,,,,,,,,,,,,,,,,,,,,,
-0.079359835,0.006578073,,,,,,,,,,,,,,,,,,,,,
0.156769449,0.086145042,,,,,,,,,,,,,,,,,,,,,
0.123542381,0.095433319,,,,,,,,,,,,,,,,,,,,,
0.560151841,0.21317184,,,,,,,,,,,,,,,,,,,,,
-0.516806728,0.109852233,,,,,,,,,,,,,,,,,,,,,
-0.040517685,0.056817768,,,,,,,,,,,,,,,,,,,,,
-0.007539985,0.011237673,,,,,,,,,,,,,,,,,,,,,
0.315251356,0.114114132,,,,,,,,,,,,,,,,,,,,,
0.788002543,0.178612196,,,,,,,,,,,,,,,,,,,,,
-0.120325172,0.100107627,,,,,,,,,,,,,,,,,,,,,
-0.003733328,0.178182777,,,,,,,,,,,,,,,,,,,,,
0.089561435,0.171446779,,,,,,,,,,,,,,,,,,,,,
1.385399757,2.811989563,,,,,,,,,,,,,,,,,,,,,
-0.077283312,0.311062146,,,,,,,,,,,,,,,,,,,,,
0.574513795,0.179238153,,,,,,,,,,,,,,,,,,,,,
-0.17585804,0.241903653,,,,,,,,,,,,,,,,,,,,,
-0.397735365,0.368674982,,,,,,,,,,,,,,,,,,,,,
0.285831334,0.245088632,,,,,,,,,,,,,,,,,,,,,
0.088066129,0.015116318,,,,,,,,,,,,,,,,,,,,,
0.024754631,0.071334317,,,,,,,,,,,,,,,,,,,,,
0.239893903,0.107487948,,,,,,,,,,,,,,,,,,,,,
-0.427080832,0.103568236,,,,,,,,,,,,,,,,,,,,,
0.845059994,0.198272166,,,,,,,,,,,,,,,,,,,,,
0.132875872,0.150482611,,,,,,,,,,,,,,,,,,,,,
-0.275960229,0.084073009,,,,,,,,,,,,,,,,,,,,,
-0.348999039,0.198953798,,,,,,,,,,,,,,,,,,,,,
-0.370428525,0.18012599,,,,,,,,,,,,,,,,,,,,,
-0.174686987,0.136597664,,,,,,,,,,,,,,,,,,,,,
-0.026689614,0.116138951,,,,,,,,,,,,,,,,,,,,,
0.612980924,0.144383104,,,,,,,,,,,,,,,,,,,,,
-0.030193928,0.005380303,,,,,,,,,,,,,,,,,,,,,
0.476547854,0.100904834,,,,,,,,,,,,,,,,,,,,,
1.02749939,0.179501109,,,,,,,,,,,,,,,,,,,,,
0.546582085,0.196667101,,,,,,,,,,,,,,,,,,,,,
-0.395253881,0.269437519,,,,,,,,,,,,,,,,,,,,,
0.863936259,0.135915262,,,,,,,,,,,,,,,,,,,,,
-0.029451532,0.018044957,,,,,,,,,,,,,,,,,,,,,
0.303915031,0.276739597,,,,,,,,,,,,,,,,,,,,,
-0.521947465,0.295281128,,,,,,,,,,,,,,,,,,,,,
0.460525955,0.282407557,,,,,,,,,,,,,,,,,,,,,
-0.181814991,0.144028985,,,,,,,,,,,,,,,,,,,,,
-0.268871394,0.162317439,,,,,,,,,,,,,,,,,,,,,
-0.034890119,0.019274379,,,,,,,,,,,,,,,,,,,,,
-0.421430796,0.080427917,,,,,,,,,,,,,,,,,,,,,
0.392793912,0.319500922,,,,,,,,,,,,,,,,,,,,,
0.590761943,0.199313451,,,,,,,,,,,,,,,,,,,,,
-0.233388966,0.132187566,,,,,,,,,,,,,,,,,,,,,
0.619686984,0.293181824,,,,,,,,,,,,,,,,,,,,,
-0.046986441,0.025744682,,,,,,,,,,,,,,,,,,,,,
-0.17661812,0.090167866,,,,,,,,,,,,,,,,,,,,,
0.114526702,0.116213216,,,,,,,,,,,,,,,,,,,,,
-0.131406064,0.352551962,,,,,,,,,,,,,,,,,,,,,
-0.597942406,0.254251586,,,,,,,,,,,,,,,,,,,,,
0.051826436,0.187261246,,,,,,,,,,,,,,,,,,,,,
0.066977145,0.01912493,,,,,,,,,,,,,,,,,,,,,
-0.038394743,0.090648367,,,,,,,,,,,,,,,,,,,,,
0.105327059,0.094950641,,,,,,,,,,,,,,,,,,,,,
0.033895282,0.473502697,,,,,,,,,,,,,,,,,,,,,
-0.575097173,0.174355933,,,,,,,,,,,,,,,,,,,,,
0.431409371,0.094962079,,,,,,,,,,,,,,,,,,,,,
0.063390878,0.010960461,,,,,,,,,,,,,,,,,,,,,
-0.531582931,0.08919345,,,,,,,,,,,,,,,,,,,,,
-0.073605978,0.098622502,,,,,,,,,,,,,,,,,,,,,
0.272609235,0.076071282,,,,,,,,,,,,,,,,,,,,,
-0.152354352,0.075189812,,,,,,,,,,,,,,,,,,,,,
0.376877558,0.079592945,,,,,,,,,,,,,,,,,,,,,
0.070562493,0.007660798,,,,,,,,,,,,,,,,,,,,,
-0.151010863,0.157477841,,,,,,,,,,,,,,,,,,,,,
1.368600872,0.310015977,,,,,,,,,,,,,,,,,,,,,
0.363635163,0.853579066,,,,,,,,,,,,,,,,,,,,,
0.536429307,0.217235128,,,,,,,,,,,,,,,,,,,,,
-0.125084755,0.162991031,,,,,,,,,,,,,,,,,,,,,
-0.016631434,0.009488958,,,,,,,,,,,,,,,,,,,,,
-0.446580111,0.109329156,,,,,,,,,,,,,,,,,,,,,
-0.112617578,0.093676561,,,,,,,,,,,,,,,,,,,,,
-0.115388524,0.127305749,,,,,,,,,,,,,,,,,,,,,
0.657076452,0.140602797,,,,,,,,,,,,,,,,,,,,,
-0.189301045,0.204579204,,,,,,,,,,,,,,,,,,,,,
0.033328948,0.008300332,,,,,,,,,,,,,,,,,,,,,
-0.062281523,0.06760437,,,,,,,,,,,,,,,,,,,,,
0.6777434,0.13348257,,,,,,,,,,,,,,,,,,,,,
-0.482257055,0.235825282,,,,,,,,,,,,,,,,,,,,,
-0.123559041,0.193091733,,,,,,,,,,,,,,,,,,,,,
0.55961323,0.197411623,,,,,,,,,,,,,,,,,,,,,
0.047945953,0.008127894,,,,,,,,,,,,,,,,,,,,,
-0.006972528,0.079880737,,,,,,,,,,,,,,,,,,,,,
0.648106174,0.238807574,,,,,,,,,,,,,,,,,,,,,
-0.165536406,0.101813425,,,,,,,,,,,,,,,,,,,,,
0.860220358,0.3180674,,,,,,,,,,,,,,,,,,,,,
0.291106021,0.166724261,,,,,,,,,,,,,,,,,,,,,
0.164499086,0.004825165,,,,,,,,,,,,,,,,,,,,,
-0.368785742,0.109502992,,,,,,,,,,,,,,,,,,,,,
0.051540194,0.211869583,,,,,,,,,,,,,,,,,,,,,
0.7460678,0.397806533,,,,,,,,,,,,,,,,,,,,,
-0.356938905,0.28249095,,,,,,,,,,,,,,,,,,,,,
0.494932232,0.209505367,,,,,,,,,,,,,,,,,,,,,
-0.008512594,0.0094154,,,,,,,,,,,,,,,,,,,,,
0.627982851,0.2447331,,,,,,,,,,,,,,,,,,,,,
-0.083785767,0.196168777,,,,,,,,,,,,,,,,,,,,,
0.342317015,0.258276878,,,,,,,,,,,,,,,,,,,,,
0.259547791,0.205784155,,,,,,,,,,,,,,,,,,,,,
-0.923270788,0.408816947,,,,,,,,,,,,,,,,,,,,,
0.03312116,0.013524463,,,,,,,,,,,,,,,,,,,,,
0.1917172,0.122444098,,,,,,,,,,,,,,,,,,,,,
-0.38635495,0.18967852,,,,,,,,,,,,,,,,,,,,,
0.077390498,0.312534689,,,,,,,,,,,,,,,,,,,,,
0.05864081,0.252741566,,,,,,,,,,,,,,,,,,,,,
0.423063043,0.319390909,,,,,,,,,,,,,,,,,,,,,
0.044829585,0.006248016,,,,,,,,,,,,,,,,,,,,,
-0.421174571,0.150565549,,,,,,,,,,,,,,,,,,,,,
-0.299373411,0.275343342,,,,,,,,,,,,,,,,,,,,,
0.284086267,0.374196053,,,,,,,,,,,,,,,,,,,,,
-0.494694337,0.33199724,,,,,,,,,,,,,,,,,,,,,
0.370612189,0.24870452,,,,,,,,,,,,,,,,,,,,,
-0.024664793,0.003999853,,,,,,,,,,,,,,,,,,,,,
0.466747285,0.12211858,,,,,,,,,,,,,,,,,,,,,
-0.42167485,0.143412539,,,,,,,,,,,,,,,,,,,,,
0.458074347,0.145196093,,,,,,,,,,,,,,,,,,,,,
-0.150763161,0.081581253,,,,,,,,,,,,,,,,,,,,,
1.047244769,0.459266515,,,,,,,,,,,,,,,,,,,,,
0.244627944,0.046526157,,,,,,,,,,,,,,,,,,,,,
0.106209946,0.11012775,,,,,,,,,,,,,,,,,,,,,
0.049303279,0.362947468,,,,,,,,,,,,,,,,,,,,,
-0.66302846,0.237163665,,,,,,,,,,,,,,,,,,,,,
0.156303866,0.287725702,,,,,,,,,,,,,,,,,,,,,
-0.416511253,0.603382361,,,,,,,,,,,,,,,,,,,,,
0.186171947,0.04086304,,,,,,,,,,,,,,,,,,,,,
0.092535738,0.141238421,,,,,,,,,,,,,,,,,,,,,
0.258645447,0.263433426,,,,,,,,,,,,,,,,,,,,,
0.023480084,0.15487438,,,,,,,,,,,,,,,,,,,,,
0.846620682,0.451149179,,,,,,,,,,,,,,,,,,,,,
0.057350651,0.364672967,,,,,,,,,,,,,,,,,,,,,
-0.148015128,0.02457075,,,,,,,,,,,,,,,,,,,,,
-0.493857001,0.143549772,,,,,,,,,,,,,,,,,,,,,
0.111998942,0.141638444,,,,,,,,,,,,,,,,,,,,,
-0.697433566,0.182988414,,,,,,,,,,,,,,,,,,,,,
0.278047464,0.366075622,,,,,,,,,,,,,,,,,,,,,
0.198611462,0.234008711,,,,,,,,,,,,,,,,,,,,,
-0.057782897,0.049001238,,,,,,,,,,,,,,,,,,,,,
0.185791214,0.150849293,,,,,,,,,,,,,,,,,,,,,
0.271370587,0.208302344,,,,,,,,,,,,,,,,,,,,,
-0.990505358,0.661890929,,,,,,,,,,,,,,,,,,,,,
0.591126454,0.189069335,,,,,,,,,,,,,,,,,,,,,
0.015905371,0.171669825,,,,,,,,,,,,,,,,,,,,,
-0.16671348,0.168309542,,,,,,,,,,,,,,,,,,,,,
-0.598768934,0.160188514,,,,,,,,,,,,,,,,,,,,,
-0.606618807,0.283404529,,,,,,,,,,,,,,,,,,,,,
-0.28979985,0.188981842,,,,,,,,,,,,,,,,,,,,,
0.267733226,0.168179113,,,,,,,,,,,,,,,,,,,,,
0.275483435,0.173382785,,,,,,,,,,,,,,,,,,,,,
-0.049107597,0.036846717,,,,,,,,,,,,,,,,,,,,,
-0.649126726,0.138650969,,,,,,,,,,,,,,,,,,,,,
0.137994502,0.127350547,,,,,,,,,,,,,,,,,,,,,
0.075730827,0.152569373,,,,,,,,,,,,,,,,,,,,,
-0.364715109,0.09856039,,,,,,,,,,,,,,,,,,,,,
0.137350355,0.221016724,,,,,,,,,,,,,,,,,,,,,
0.106508533,0.007550702,,,,,,,,,,,,,,,,,,,,,
-0.011923316,0.076366823,,,,,,,,,,,,,,,,,,,,,
0.614749075,0.139143334,,,,,,,,,,,,,,,,,,,,,
0.428255327,0.155253937,,,,,,,,,,,,,,,,,,,,,
-0.28022808,0.10706592,,,,,,,,,,,,,,,,,,,,,
-0.099788592,0.330302768,,,,,,,,,,,,,,,,,,,,,
-0.038927629,0.011098652,,,,,,,,,,,,,,,,,,,,,
-0.169426954,0.111559356,,,,,,,,,,,,,,,,,,,,,
-0.198594627,0.093296423,,,,,,,,,,,,,,,,,,,,,
0.196051036,0.113260578,,,,,,,,,,,,,,,,,,,,,
0.458495216,0.203049954,,,,,,,,,,,,,,,,,,,,,
-0.564535716,0.152493086,,,,,,,,,,,,,,,,,,,,,
-0.230282687,0.030181098,,,,,,,,,,,,,,,,,,,,,
0.001701447,0.108387652,,,,,,,,,,,,,,,,,,,,,
0.044227466,0.112037407,,,,,,,,,,,,,,,,,,,,,
0.504676743,0.14173231,,,,,,,,,,,,,,,,,,,,,
-1.550088162,0.450708254,,,,,,,,,,,,,,,,,,,,,
-0.252946878,0.244629721,,,,,,,,,,,,,,,,,,,,,
-0.023261925,0.014310789,,,,,,,,,,,,,,,,,,,,,
0.392143876,0.126710767,,,,,,,,,,,,,,,,,,,,,
0.005149552,0.138757338,,,,,,,,,,,,,,,,,,,,,
-0.20274921,0.151478907,,,,,,,,,,,,,,,,,,,,,
0.261092269,0.204608313,,,,,,,,,,,,,,,,,,,,,
-0.452189933,0.182085997,,,,,,,,,,,,,,,,,,,,,
0.074933145,0.009313761,,,,,,,,,,,,,,,,,,,,,
-0.029277534,0.115686335,,,,,,,,,,,,,,,,,,,,,
-0.090470063,0.140350545,,,,,,,,,,,,,,,,,,,,,
-0.050009054,0.101050634,,,,,,,,,,,,,,,,,,,,,
0.440597584,0.136408901,,,,,,,,,,,,,,,,,,,,,
0.15100818,0.105028662,,,,,,,,,,,,,,,,,,,,,
-0.024866344,0.009936925,,,,,,,,,,,,,,,,,,,,,
0.031724936,0.067814196,,,,,,,,,,,,,,,,,,,,,
1.074398957,0.153369678,,,,,,,,,,,,,,,,,,,,,
-0.06787369,0.219495207,,,,,,,,,,,,,,,,,,,,,
-0.038199205,0.159341094,,,,,,,,,,,,,,,,,,,,,
0.083170674,0.152590807,,,,,,,,,,,,,,,,,,,,,
-0.454888274,0.087782943,,,,,,,,,,,,,,,,,,,,,
0.023006625,0.182078503,,,,,,,,,,,,,,,,,,,,,
0.038332617,0.168435212,,,,,,,,,,,,,,,,,,,,,
0.619796348,0.146202154,,,,,,,,,,,,,,,,,,,,,
0.301712892,0.109895058,,,,,,,,,,,,,,,,,,,,,
0.658569429,0.129575372,,,,,,,,,,,,,,,,,,,,,
-0.010060362,0.005555135,,,,,,,,,,,,,,,,,,,,,
-0.195539579,0.138388991,,,,,,,,,,,,,,,,,,,,,
-0.463096326,0.203137271,,,,,,,,,,,,,,,,,,,,,
0.024471438,0.174922834,,,,,,,,,,,,,,,,,,,,,
0.386528425,0.248001448,,,,,,,,,,,,,,,,,,,,,
-0.031102761,0.304627257,,,,,,,,,,,,,,,,,,,,,
-0.317464594,0.088382233,,,,,,,,,,,,,,,,,,,,,
0.093575738,0.123598251,,,,,,,,,,,,,,,,,,,,,
-0.313950802,0.141366062,,,,,,,,,,,,,,,,,,,,,
-0.224250442,0.138100747,,,,,,,,,,,,,,,,,,,,,
-0.26636822,0.116790954,,,,,,,,,,,,,,,,,,,,,
-0.004247276,0.139196754,,,,,,,,,,,,,,,,,,,,,
-0.038233608,0.00473149,,,,,,,,,,,,,,,,,,,,,
0.073905124,0.096694358,,,,,,,,,,,,,,,,,,,,,
-0.289135517,0.116953025,,,,,,,,,,,,,,,,,,,,,
0.796499293,0.216987578,,,,,,,,,,,,,,,,,,,,,
-0.521800715,0.277712258,,,,,,,,,,,,,,,,,,,,,
-0.215102299,0.120632592,,,,,,,,,,,,,,,,,,,,,
-0.051080351,0.00992474,,,,,,,,,,,,,,,,,,,,,
0.344287093,0.122220376,,,,,,,,,,,,,,,,,,,,,
0.450455026,0.136018039,,,,,,,,,,,,,,,,,,,,,
0.343250247,0.123369937,,,,,,,,,,,,,,,,,,,,,
-0.214920625,0.118636754,,,,,,,,,,,,,,,,,,,,,
0.072534668,0.135017658,,,,,,,,,,,,,,,,,,,,,
-0.086035297,0.017166857,,,,,,,,,,,,,,,,,,,,,
0.172839029,0.018705266,,,,,,,,,,,,,,,,,,,,,
-0.117160679,0.053232891,,,,,,,,,,,,,,,,,,,,,
0.362836242,0.089991082,,,,,,,,,,,,,,,,,,,,,
0.328864875,0.069797966,,,,,,,,,,,,,,,,,,,,,
0.493778653,0.084022525,,,,,,,,,,,,,,,,,,,,,
0.100795124,0.014169809,,,,,,,,,,,,,,,,,,,,,
0.422067759,0.109166384,,,,,,,,,,,,,,,,,,,,,
-0.421235164,0.127840332,,,,,,,,,,,,,,,,,,,,,
0.462681132,0.149806376,,,,,,,,,,,,,,,,,,,,,
-0.298795083,0.153748692,,,,,,,,,,,,,,,,,,,,,
0.054845976,0.011778205,,,,,,,,,,,,,,,,,,,,,
-0.559842841,0.111568302,,,,,,,,,,,,,,,,,,,,,
-0.346469955,0.13209475,,,,,,,,,,,,,,,,,,,,,
0.229440484,0.274166014,,,,,,,,,,,,,,,,,,,,,
0.724215095,0.403653346,,,,,,,,,,,,,,,,,,,,,
1.291990581,0.431531989,,,,,,,,,,,,,,,,,,,,,
-0.060677623,0.009663775,,,,,,,,,,,,,,,,,,,,,
0.610017265,0.291090789,,,,,,,,,,,,,,,,,,,,,
0.034233735,0.381317856,,,,,,,,,,,,,,,,,,,,,
-0.74026243,0.441722141,,,,,,,,,,,,,,,,,,,,,
0.440727831,0.321763727,,,,,,,,,,,,,,,,,,,,,
-0.159519023,0.256842507,,,,,,,,,,,,,,,,,,,,,
0.339184241,0.180663201,,,,,,,,,,,,,,,,,,,,,
0.00163184,0.131855266,,,,,,,,,,,,,,,,,,,,,
0.426627365,0.204894208,,,,,,,,,,,,,,,,,,,,,
0.677710694,0.329486851,,,,,,,,,,,,,,,,,,,,,
-0.007262838,1.095127441,,,,,,,,,,,,,,,,,,,,,
0.297344667,0.412476752,,,,,,,,,,,,,,,,,,,,,
0.023331121,0.011479418,,,,,,,,,,,,,,,,,,,,,
-0.405447898,0.249699679,,,,,,,,,,,,,,,,,,,,,
0.221870011,0.353508148,,,,,,,,,,,,,,,,,,,,,
0.067673173,0.288440225,,,,,,,,,,,,,,,,,,,,,
0.751789735,0.28881021,,,,,,,,,,,,,,,,,,,,,
-0.437388547,0.365030615,,,,,,,,,,,,,,,,,,,,,
-0.07790508,0.057272375,,,,,,,,,,,,,,,,,,,,,
-0.641606534,0.301704141,,,,,,,,,,,,,,,,,,,,,
0.11072095,0.397630078,,,,,,,,,,,,,,,,,,,,,
-0.894924087,0.258402884,,,,,,,,,,,,,,,,,,,,,
-0.076638977,0.400353462,,,,,,,,,,,,,,,,,,,,,
-0.078330264,0.279589744,,,,,,,,,,,,,,,,,,,,,
0.009794639,0.009127412,,,,,,,,,,,,,,,,,,,,,
0.392626947,0.210027089,,,,,,,,,,,,,,,,,,,,,
0.43157364,0.210420704,,,,,,,,,,,,,,,,,,,,,
0.922586383,0.686457204,,,,,,,,,,,,,,,,,,,,,
0.277123858,0.284189839,,,,,,,,,,,,,,,,,,,,,
-0.791755786,0.258526217,,,,,,,,,,,,,,,,,,,,,
0.061251301,0.007986313,,,,,,,,,,,,,,,,,,,,,
-0.092697462,0.181797604,,,,,,,,,,,,,,,,,,,,,
-0.524753079,0.215217745,,,,,,,,,,,,,,,,,,,,,
-0.446057524,0.267463102,,,,,,,,,,,,,,,,,,,,,
0.367390481,0.251628831,,,,,,,,,,,,,,,,,,,,,
-0.259146425,0.170025744,,,,,,,,,,,,,,,,,,,,,
-0.043934587,0.006567445,,,,,,,,,,,,,,,,,,,,,
0.216232119,0.167772612,,,,,,,,,,,,,,,,,,,,,
-0.725325908,0.298539813,,,,,,,,,,,,,,,,,,,,,
-0.281766468,0.185812594,,,,,,,,,,,,,,,,,,,,,
0.649976739,0.304767539,,,,,,,,,,,,,,,,,,,,,
0.387156029,0.226659277,,,,,,,,,,,,,,,,,,,,,
-0.008118135,0.076266237,,,,,,,,,,,,,,,,,,,,,
0.153321384,0.253906352,,,,,,,,,,,,,,,,,,,,,
0.638334423,0.237950228,,,,,,,,,,,,,,,,,,,,,
-0.026583212,0.195551608,,,,,,,,,,,,,,,,,,,,,
-0.853603037,0.385420324,,,,,,,,,,,,,,,,,,,,,
-0.021128935,0.181914709,,,,,,,,,,,,,,,,,,,,,
0.034941595,0.009502563,,,,,,,,,,,,,,,,,,,,,
0.243439431,0.109916572,,,,,,,,,,,,,,,,,,,,,
0.439930838,0.208342963,,,,,,,,,,,,,,,,,,,,,
-0.146159307,0.186522826,,,,,,,,,,,,,,,,,,,,,
-0.555086532,0.13664867,,,,,,,,,,,,,,,,,,,,,
-0.140678451,0.152608969,,,,,,,,,,,,,,,,,,,,,
-0.066749156,0.008668791,,,,,,,,,,,,,,,,,,,,,
0.453342342,0.154639443,,,,,,,,,,,,,,,,,,,,,
-0.718336036,0.154964435,,,,,,,,,,,,,,,,,,,,,
0.797743563,0.191055255,,,,,,,,,,,,,,,,,,,,,
-0.181595659,0.246173962,,,,,,,,,,,,,,,,,,,,,
0.229371841,0.173023751,,,,,,,,,,,,,,,,,,,,,
0.015380692,0.005603089,,,,,,,,,,,,,,,,,,,,,
0.831077722,0.141013396,,,,,,,,,,,,,,,,,,,,,
-0.390092951,0.152962289,,,,,,,,,,,,,,,,,,,,,
-0.7782833,0.187472125,,,,,,,,,,,,,,,,,,,,,
-0.086941336,0.142667123,,,,,,,,,,,,,,,,,,,,,
0.147836497,0.058920636,,,,,,,,,,,,,,,,,,,,,
-0.060895161,0.00532742,,,,,,,,,,,,,,,,,,,,,
-0.157687714,0.093242132,,,,,,,,,,,,,,,,,,,,,
-0.122094174,0.150808208,,,,,,,,,,,,,,,,,,,,,
0.07408825,0.15839285,,,,,,,,,,,,,,,,,,,,,
-0.315458961,0.14131295,,,,,,,,,,,,,,,,,,,,,
0.25032935,0.19930477,,,,,,,,,,,,,,,,,,,,,
-0.067616835,0.008125195,,,,,,,,,,,,,,,,,,,,,
0.404205255,0.13653016,,,,,,,,,,,,,,,,,,,,,
0.341121656,0.267077533,,,,,,,,,,,,,,,,,,,,,
0.074389725,0.118467488,,,,,,,,,,,,,,,,,,,,,
-0.343300717,0.132200271,,,,,,,,,,,,,,,,,,,,,
-0.010544374,0.097270532,,,,,,,,,,,,,,,,,,,,,
0.027575244,0.005431088,,,,,,,,,,,,,,,,,,,,,
0.421601819,0.098047719,,,,,,,,,,,,,,,,,,,,,
-0.091290638,0.112118069,,,,,,,,,,,,,,,,,,,,,
0.049291138,0.132338409,,,,,,,,,,,,,,,,,,,,,
-0.287199599,0.147312428,,,,,,,,,,,,,,,,,,,,,
-0.474265535,0.157880695,,,,,,,,,,,,,,,,,,,,,
-0.088768365,0.008152553,,,,,,,,,,,,,,,,,,,,,
-0.526899585,0.158120088,,,,,,,,,,,,,,,,,,,,,
0.229072683,0.167397251,,,,,,,,,,,,,,,,,,,,,
-0.54572854,0.151971962,,,,,,,,,,,,,,,,,,,,,
-0.514855722,0.301766223,,,,,,,,,,,,,,,,,,,,,
0.173287387,0.191986318,,,,,,,,,,,,,,,,,,,,,
-0.053604491,0.00436048,,,,,,,,,,,,,,,,,,,,,
-0.33961221,0.175698218,,,,,,,,,,,,,,,,,,,,,
-0.751898859,0.175204355,,,,,,,,,,,,,,,,,,,,,
-0.339161778,0.498902223,,,,,,,,,,,,,,,,,,,,,
0.319144763,0.282653101,,,,,,,,,,,,,,,,,,,,,
