ticker,model,metric,horizon,value
SP500,Custom_KAN_LSTM,R2,1,0.08157701198934353
SP500,Custom_KAN_LSTM,RMSE,1,2.713717248743103
SP500,Custom_KAN_LSTM,MAE,5,0.6423697596988662
SP500,Custom_KAN_LSTM,Pearson r,5,0.23538775331411319
SP500,Custom_KAN_LSTM,QLIKE,5,0.7983512625170532
SP500,Custom_KAN_LSTM,R2,5,0.018912981515742278
SP500,Custom_KAN_LSTM,RMSE,5,2.8049164061363623
SP500,Custom_KAN_LSTM,MAE,10,0.658521623942212
SP500,Custom_KAN_LSTM,Pearson r,10,0.1729666567653672
SP500,Custom_KAN_LSTM,QLIKE,10,0.9031585918182979
SP500,Custom_KAN_LSTM,R2,10,0.009762067020051446
SP500,Custom_KAN_LSTM,RMSE,10,2.8181580263951385
SP500,Custom_KAN_LSTM,MAE,20,0.6517070158998634
SP500,Custom_KAN_LSTM,Pearson r,20,0.01759992290326597
SP500,Custom_KAN_LSTM,QLIKE,20,1.0020210333610304
SP500,Custom_KAN_LSTM,R2,20,-0.028649020319943874
SP500,Custom_KAN_LSTM,RMSE,20,2.8724662417408386
